iso3166-1_alpha2,region_name,city_name,geonameid
FR,Normandie,Blainville-Crevon,3032455
FR,Normandie,Blainville-sur-Mer,3032453
FR,Normandie,Blainville-sur-Orne,3032452
FR,Normandie,Blangy-sur-Bresle,3032349
FR,Normandie,Blonville-sur-Mer,3032202
FR,Normandie,Bois-Guillaume,3032025
FR,Normandie,Bois-d'Ennebourg,3032051
FR,Normandie,Bolbec,3031871
FR,Normandie,Boos,3031612
FR,Normandie,Bosc-le-Hard,3031479
FR,Normandie,Bouquetot,3031103
FR,Normandie,Bourg-Achard,3031035
FR,Normandie,Bourgtheroulde-Infreville,3030946
FR,Normandie,Bourguebus,3030945
FR,Normandie,Bourneville,3030903
FR,Normandie,Bourth,3030857
FR,Normandie,Bouville,3030723
FR,Normandie,Breaute,3030448
FR,Normandie,Brecey,3030442
FR,Normandie,Brehal,3030405
FR,Normandie,Breteuil,3030275
FR,Normandie,Bretteville,3030242
FR,Normandie,Bretteville-sur-Odon,3030233
FR,Normandie,Breuilpont,3030195
FR,Normandie,Bricquebec,3030120
FR,Normandie,Brionne,3030007
FR,Normandie,Briouze,3029991
FR,Normandie,Brix,3029967
FR,Normandie,Broglie,3029951
FR,Normandie,Buchy,3029677
FR,Normandie,Bueil,3029656
FR,Normandie,Cabourg,3029297
FR,Normandie,Caen,3029241
FR,Normandie,Cairon,3029178
FR,Normandie,Campeaux,3028958
FR,Normandie,Canisy,3028819
FR,Normandie,Canon,3028796
FR,Normandie,Canteleu,3028779
FR,Normandie,Cany-Barville,3028754
FR,Normandie,Carcagny,3028650
FR,Normandie,Carentan,3028610
FR,Normandie,Carpiquet,3028537
FR,Normandie,Carrouges,0
FR,Normandie,Catz,3028229
FR,Normandie,Caudebec-en-Caux,3028215
FR,Normandie,Caudebec-les-Elbeuf,3028214
FR,Normandie,Caumont,3028190
FR,Normandie,Cauville-sur-Mer,3028144
FR,Normandie,Ceauce,3028037
FR,Normandie,Ceaux,3028033
FR,Normandie,Cerisy-la-Salle,3027867
FR,Normandie,Cesny-Bois-Halbout,3027792
FR,Normandie,Ceton,3027758
FR,Normandie,Champigny-la-Futelaye,3027110
FR,Normandie,Chanu,3026816
FR,Normandie,Charleval,3026615
FR,Normandie,Cherbourg-Octeville,3025466
FR,Normandie,Cheux,3025383
FR,Normandie,Ciral,3024917
FR,Normandie,Claville,3024705
FR,Normandie,Clecy,3024695
FR,Normandie,Cleon,3024669
FR,Normandie,Cleres,3024659
FR,Normandie,Clinchamps-sur-Orne,3024588
FR,Normandie,Colombelles,3024267
FR,Normandie,Conches-en-Ouche,3024026
FR,Normandie,Conde-sur-Huisne,3023958
FR,Normandie,Conde-sur-Noireau,3023953
FR,Normandie,Conde-sur-Sarthe,3023951
FR,Normandie,Conde-sur-Vire,3023947
FR,Normandie,Conteville,3237321
FR,Normandie,Cormeilles,3023647
FR,Normandie,Cormelles-le-Royal,3023643
FR,Normandie,Corneville-sur-Risle,3023590
FR,Normandie,Courcelles-sur-Seine,3023085
FR,Normandie,Courseulles-sur-Mer,3022947
FR,Normandie,Courteilles,3022923
FR,Normandie,Coutances,3022826
FR,Normandie,Couterne,3022812
FR,Normandie,Creances,3022641
FR,Normandie,Creully,3022523
FR,Normandie,Criel-sur-Mer,3022461
FR,Normandie,Criquebeuf-sur-Seine,3022447
FR,Normandie,Criquetot-l'Esneval,3022445
FR,Normandie,Criquetot-sur-Ouville,3022443
FR,Normandie,Croth,3022285
FR,Normandie,Damigny,3021859
FR,Normandie,Damville,3021795
FR,Normandie,Darnetal,3021717
FR,Normandie,Daubeuf-pres-Vatteville,3021698
FR,Normandie,Deauville,3021668
FR,Normandie,Demouville,3021609
FR,Normandie,Deville-les-Rouen,3021484
FR,Normandie,Dieppe,3021411
FR,Normandie,Digosville,3021376
FR,Normandie,Dives-sur-Mer,3021301
FR,Normandie,Domfront,3021193
FR,Normandie,Donville-les-Bains,3021067
FR,Normandie,Doudeville,3020971
FR,Normandie,Douvres-la-Delivrande,3020887
FR,Normandie,Drubec,3020751
FR,Normandie,Ducey,3020722
FR,Normandie,Duclair,3020720
FR,Normandie,Ecouche,3020441
FR,Normandie,Ecrainville,3020425
FR,Normandie,Elbeuf,3020307
FR,Normandie,Envermeu,3020108
FR,Normandie,Epaignes,3020094
FR,Normandie,Epouville,3019981
FR,Normandie,Epreville,3019973
FR,Normandie,Epron,3019969
FR,Normandie,Equemauville,3019962
FR,Normandie,Equeurdreville-Hainneville,3019960
FR,Normandie,Eslettes,3019740
FR,Normandie,Etainhus,3019471
FR,Normandie,Eterville,3019414
FR,Normandie,Etrepagny,3019363
FR,Normandie,Etretat,3019355
FR,Normandie,Eu,3019329
FR,Normandie,Evrecy,3019267
FR,Normandie,Evreux,3019265
FR,Normandie,Ezy-sur-Eure,3019170
FR,Normandie,Falaise,3019113
FR,Normandie,Fauville-en-Caux,3018928
FR,Normandie,Fecamp,3018794
FR,Normandie,Fermanville,3018684
FR,Normandie,Flamanville,3018409
FR,Normandie,Flers,3018339
FR,Normandie,Fleury-sur-Andelle,3018277
FR,Normandie,Fleury-sur-Orne,3018275
FR,Normandie,Fontaine-Bellenger,3018076
FR,Normandie,Fontaine-la-Mallet,3018050
FR,Normandie,Fontaine-le-Bourg,3018044
FR,Normandie,Fontaine-le-Dun,3018042
FR,Normandie,Fontenay,3017928
FR,Normandie,Forges-les-Eaux,3017727
FR,Normandie,Foucarmont,3017647
FR,Normandie,Francheville,3017359
FR,Normandie,Gace,3016853
FR,Normandie,Gaillefontaine,3016812
FR,Normandie,Gaillon,3016807
FR,Normandie,Garennes-sur-Eure,3016637
FR,Normandie,Gasny,3016564
FR,Normandie,Gavray,3016474
FR,Normandie,Giberville,3016113
FR,Normandie,Gisors,3015926
FR,Normandie,Glos,3015792
FR,Normandie,Goderville,3015765
FR,Normandie,Gonfreville-Caillot,3015684
FR,Normandie,Gonneville-la-Mallet,3015677
FR,Normandie,Gournay-en-Bray,3015509
FR,Normandie,Gouville-sur-Mer,3015458
FR,Normandie,Grainville-Langannerie,3015399
FR,Normandie,Grand-Couronne,3015267
FR,Normandie,Grandcamp-Maisy,3015317
FR,Normandie,Granville,3014867
FR,Normandie,Gravigny,3014795
FR,Normandie,Gruchet-le-Valasse,3014490
FR,Normandie,Hambye,3014023
FR,Normandie,Harfleur,3013922
FR,Normandie,Hauteville-sur-Mer,3013703
FR,Normandie,Hautot-sur-Mer,3013673
FR,Normandie,Hauville,3013644
FR,Normandie,Hericourt-en-Caux,3013454
FR,Normandie,Hermanville-sur-Mer,3013433
FR,Normandie,Herouville-Saint-Clair,3013403
FR,Normandie,Heudebouville,3013342
FR,Normandie,Heudreville-sur-Eure,3013336
FR,Normandie,Hondouville,3013175
FR,Normandie,Honfleur,3013173
FR,Normandie,Houlbec-Cocherel,3013096
FR,Normandie,Houlgate,3013091
FR,Normandie,Ifs,3012903
FR,Normandie,Incheville,3012814
FR,Normandie,Isigny-le-Buat,3012713
FR,Normandie,Isigny-sur-Mer,3012712
FR,Normandie,Isneauville,3012698
FR,Normandie,Ivry-la-Bataille,3012623
FR,Normandie,Jullouville,3012085
FR,Normandie,Jumieges,3012066
FR,Normandie,Juvigny-sous-Andaine,3011996
FR,Normandie,L'Aigle,3008686
FR,Normandie,L'Hotellerie,0
FR,Normandie,La Barre-de-Semilly,0
FR,Normandie,La Chapelle-Reanville,3010285
FR,Normandie,La Couture-Boussey,3009804
FR,Normandie,La Croix-Saint-Leufroy,3009717
FR,Normandie,La Ferriere-aux-Etangs,3009508
FR,Normandie,La Ferriere-sur-Risle,3009501
FR,Normandie,La Ferte-Mace,3009486
FR,Normandie,La Feuillie,3009468
FR,Normandie,La Glacerie,3009086
FR,Normandie,La Graverie,3008907
FR,Normandie,La Haye-Malherbe,3008754
FR,Normandie,La Haye-Pesnel,3008753
FR,Normandie,La Haye-du-Puits,3008758
FR,Normandie,La Heuniere,3008736
FR,Normandie,La Lande-Patry,3008532
FR,Normandie,La Madeleine-de-Nonancourt,3008377
FR,Normandie,La Mailleraye-sur-Seine,3008353
FR,Normandie,La Meauffe,3008193
FR,Normandie,La Remuee,3006995
FR,Normandie,La Riviere-Saint-Sauveur,3006885
FR,Normandie,La Roquette,0
FR,Normandie,La Rue-Saint-Pierre,3006573
FR,Normandie,La Selle-la-Forge,3006439
FR,Normandie,La Vaupaliere,3005736
FR,Normandie,La Vespiere,3005630
FR,Normandie,Lanquetot,3007560
FR,Normandie,Le Bosc-Roger-en-Roumois,3005182
FR,Normandie,Le Boulay-Morin,3005110
FR,Normandie,Le Grand-Quevilly,3003952
FR,Normandie,Le Gros-Theil,3003898
FR,Normandie,Le Havre,3003796
FR,Normandie,Le Houlme,3003773
FR,Normandie,Le Mele-sur-Sarthe,3003473
FR,Normandie,Le Mesnil,0
FR,Normandie,Le Mesnil-Esnard,3003391
FR,Normandie,Le Mesnil-Reaume,3003365
FR,Normandie,Le Molay-Littry,3003316
FR,Normandie,Le Neubourg,3003127
FR,Normandie,Le Petit-Quevilly,3002880
FR,Normandie,Le Plessis-Grohan,3002667
FR,Normandie,Le Pollet,0
FR,Normandie,Le Teilleul,2999251
FR,Normandie,Le Theil,2999204
FR,Normandie,Le Thuit-Signol,2999170
FR,Normandie,Le Trait,2999126
FR,Normandie,Le Treport,2999093
FR,Normandie,Le Val-Saint-Pere,2998963
FR,Normandie,Le Vaudreuil,2998933
FR,Normandie,Le Vieil-Evreux,2998832
FR,Normandie,Les Andelys,3002172
FR,Normandie,Les Authieux-sur-le-Port-Saint-Ouen,3002067
FR,Normandie,Les Grandes-Ventes,3000826
FR,Normandie,Les Loges,3000470
FR,Normandie,Les Loges-Marchis,3000458
FR,Normandie,Les Pieux,2999982
FR,Normandie,Les Thilliers-en-Vexin,2999501
FR,Normandie,Lessay,2999619
FR,Normandie,Lieurey,2998443
FR,Normandie,Lillebonne,2998322
FR,Normandie,Limesy,2998296
FR,Normandie,Lion-sur-Mer,2998187
FR,Normandie,Lisieux,2998150
FR,Normandie,Lison,2998121
FR,Normandie,Livarot,2998081
FR,Normandie,Loise,0
FR,Normandie,Londinieres,2997784
FR,Normandie,Longny-au-Perche,2997704
FR,Normandie,Louviers,2997336
FR,Normandie,Louvigny,2997325
FR,Normandie,Louye,2997314
FR,Normandie,Luc-sur-Mer,2997204
FR,Normandie,Luneray,2997112
FR,Normandie,Lyons-la-Foret,2996938
FR,Normandie,Magny-le-Desert,2996757
FR,Normandie,Malaunay,2996492
FR,Normandie,Malleville-les-Gres,2996382
FR,Normandie,Maltot,2996325
FR,Normandie,Maneglise,2996232
FR,Normandie,Manneville-sur-Risle,2996193
FR,Normandie,Mannevillette,2996192
FR,Normandie,Marcey-les-Greves,2996039
FR,Normandie,Marcilly-sur-Eure,2995943
FR,Normandie,Marigny,2995734
FR,Normandie,Marolles,2995577
FR,Normandie,Maromme,2995563
FR,Normandie,Martin-Eglise,2995371
FR,Normandie,Martinvast,2995363
FR,Normandie,Mathieu,2995183
FR,Normandie,Menilles,2994542
FR,Normandie,Menneval,2994529
FR,Normandie,Mery-Corbon,2994289
FR,Normandie,Mesnieres-en-Bray,2994246
FR,Normandie,Mesnil-Raoul,2994228
FR,Normandie,Messei,2994193
FR,Normandie,Mezidon-Canon,2994029
FR,Normandie,Mondeville,2993358
FR,Normandie,Mont-Saint-Aignan,2992003
FR,Normandie,Montaure,2992982
FR,Normandie,Montebourg,2992744
FR,Normandie,Montfort-sur-Risle,2992580
FR,Normandie,Montigny,2992433
FR,Normandie,Montivilliers,2992367
FR,Normandie,Montmain,2992282
FR,Normandie,Montreuil-l'Argille,2992076
FR,Normandie,Montville,2991911
FR,Normandie,Mortagne-au-Perche,2991704
FR,Normandie,Mortain,2991699
FR,Normandie,Mortree,2991661
FR,Normandie,Mouen,2991558
FR,Normandie,Moult,2991446
FR,Normandie,Moyaux,2991280
FR,Normandie,Nassandres,2990902
FR,Normandie,Neaufles-Saint-Martin,2990839
FR,Normandie,Neufchatel-en-Bray,2990680
FR,Normandie,Neuilly,2990634
FR,Normandie,Neuville,0
FR,Normandie,Neville,2990468
FR,Normandie,Nointot,2990240
FR,Normandie,Nonancourt,2990158
FR,Normandie,Normanville,2990107
FR,Normandie,Notre-Dame-de-Bondeville,2990064
FR,Normandie,Notre-Dame-de-Gravenchon,2990056
FR,Normandie,Octeville,2989755
FR,Normandie,Octeville-sur-Mer,2989753
FR,Normandie,Offranville,2989715
FR,Normandie,Oissel,2989646
FR,Normandie,Orbec,2989445
FR,Normandie,Orival,2989326
FR,Normandie,Ouffieres,2989039
FR,Normandie,Ouistreham,2989013
FR,Normandie,Ourville-en-Caux,2988958
FR,Normandie,Pacy-sur-Eure,2988848
FR,Normandie,Paix,0
FR,Normandie,Parigny,2988511
FR,Normandie,Pavilly,2988305
FR,Normandie,Percy,2988017
FR,Normandie,Periers,2987986
FR,Normandie,Perriers-sur-Andelle,2987880
FR,Normandie,Petit-Couronne,3002918
FR,Normandie,Petiville,2987597
FR,Normandie,Picauville,2987370
FR,Normandie,Pirou,2987037
FR,Normandie,Pissy-Poville,2987007
FR,Normandie,Pitres,2986999
FR,Normandie,Pont-Audemer,2986294
FR,Normandie,Pont-Authou,2986289
FR,Normandie,Pont-Hebert,2986181
FR,Normandie,Pont-Saint-Pierre,2986105
FR,Normandie,Pont-l'Eveque,2986150
FR,Normandie,Pontorson,2986136
FR,Normandie,Ponts,0
FR,Normandie,Port-en-Bessin-Huppain,2985999
FR,Normandie,Portbail,2986038
FR,Normandie,Poses,2985916
FR,Normandie,Potigny,2985901
FR,Normandie,Preaux,2985533
FR,Normandie,Prey,2985338
FR,Normandie,Quatremare,2984863
FR,Normandie,Querqueville,2984799
FR,Normandie,Quettehou,2984774
FR,Normandie,Quettreville-sur-Sienne,2984771
FR,Normandie,Quillebeuf-sur-Seine,2984718
FR,Normandie,Quincampoix,2984697
FR,Normandie,Radon,2984582
FR,Normandie,Rai,2984532
FR,Normandie,Remalard,2984087
FR,Normandie,Reville,2983810
FR,Normandie,Ri,0
FR,Normandie,Rogerville,2983135
FR,Normandie,Rolleville,2983055
FR,Normandie,Romagny,2983041
FR,Normandie,Romilly-sur-Andelle,2982973
FR,Normandie,Roncherolles-sur-le-Vivier,2982946
FR,Normandie,Rots,2982692
FR,Normandie,Rouen,2982652
FR,Normandie,Roumare,2982530
FR,Normandie,Routot,2982430
FR,Normandie,Rouxmesnil-Bouteilles,2982369
FR,Normandie,Rugles,2982200
FR,Normandie,Ry,2982098
FR,Normandie,Sacquenville,2982038
FR,Normandie,Sahurs,2981996
FR,Normandie,Saint-Amand,2981851
FR,Normandie,Saint-Andre-de-l'Eure,2981755
FR,Normandie,Saint-Andre-sur-Cailly,2981715
FR,Normandie,Saint-Andre-sur-Orne,2981714
FR,Normandie,Saint-Antoine-la-Foret,2981668
FR,Normandie,Saint-Aquilin-de-Pacy,2981646
FR,Normandie,Saint-Arnoult,2981635
FR,Normandie,Saint-Aubin-Routot,2981542
FR,Normandie,Saint-Aubin-les-Elbeuf,2981547
FR,Normandie,Saint-Aubin-sur-Gaillon,2981538
FR,Normandie,Saint-Aubin-sur-Mer,2981536
FR,Normandie,Saint-Contest,2981018
FR,Normandie,Saint-Denis-sur-Sarthon,2980868
FR,Normandie,Saint-Desir,2980861
FR,Normandie,Saint-Etienne-du-Rouvray,2980236
FR,Normandie,Saint-Eustache-la-Foret,2980192
FR,Normandie,Saint-Gatien-des-Bois,2980046
FR,Normandie,Saint-Georges-des-Groseillers,2979920
FR,Normandie,Saint-Germain-Village,2979724
FR,Normandie,Saint-Germain-du-Corbeis,2979796
FR,Normandie,Saint-Germain-la-Blanche-Herbe,2979780
FR,Normandie,Saint-Hilaire-Petitville,2979505
FR,Normandie,Saint-Hilaire-du-Harcouet,2979531
FR,Normandie,Saint-Jacques-sur-Darnetal,2979408
FR,Normandie,Saint-James,2979401
FR,Normandie,Saint-Jean-des-Baisants,2979289
FR,Normandie,Saint-Jean-du-Cardonnay,2979250
FR,Normandie,Saint-Jouin-Bruneval,2979158
FR,Normandie,Saint-Julien-de-Mailloc,2979098
FR,Normandie,Saint-Just,2979020
FR,Normandie,Saint-Laurent-de-Brevedent,2978940
FR,Normandie,Saint-Laurent-de-Condel,2978934
FR,Normandie,Saint-Leonard,2978784
FR,Normandie,Saint-Lo,2978758
FR,Normandie,Saint-Marcel,2978586
FR,Normandie,Saint-Martin-de-Bienfaite-la-Cressonniere,2978415
FR,Normandie,Saint-Martin-de-Boscherville,2978412
FR,Normandie,Saint-Martin-de-Landelles,2978378
FR,Normandie,Saint-Martin-des-Besaces,2978355
FR,Normandie,Saint-Martin-du-Manoir,2978299
FR,Normandie,Saint-Martin-en-Campagne,2978279
FR,Normandie,Saint-Nicolas-d'Aliermont,2977892
FR,Normandie,Saint-Nicolas-de-la-Taille,2977883
FR,Normandie,Saint-Nicolas-pres-Granville,0
FR,Normandie,Saint-Ouen-de-Thouberville,2977808
FR,Normandie,Saint-Ouen-du-Breuil,2977807
FR,Normandie,Saint-Ouen-du-Tilleul,2977805
FR,Normandie,Saint-Paer,2977778
FR,Normandie,Saint-Pair-sur-Mer,2977774
FR,Normandie,Saint-Pierre-Eglise,2977453
FR,Normandie,Saint-Pierre-d'Autils,2977539
FR,Normandie,Saint-Pierre-de-Varengeville,2977477
FR,Normandie,Saint-Pierre-des-Fleurs,2977488
FR,Normandie,Saint-Pierre-du-Regard,2977456
FR,Normandie,Saint-Pierre-du-Vauvray,2977454
FR,Normandie,Saint-Pierre-en-Val,2977451
FR,Normandie,Saint-Pierre-les-Elbeuf,2977428
FR,Normandie,Saint-Pierre-sur-Dives,2977411
FR,Normandie,Saint-Planchers,2977397
FR,Normandie,Saint-Pois,2977392
FR,Normandie,Saint-Quentin-sur-le-Homme,2977261
FR,Normandie,Saint-Romain-de-Colbosc,2977146
FR,Normandie,Saint-Saens,2977100
FR,Normandie,Saint-Sauveur-Lendelin,2977010
FR,Normandie,Saint-Sauveur-le-Vicomte,2977007
FR,Normandie,Saint-Sebastien-de-Morsent,2976986
FR,Normandie,Saint-Senier-sous-Avranches,2976972
FR,Normandie,Saint-Sever-Calvados,2976939
FR,Normandie,Saint-Sulpice-sur-Risle,2976836
FR,Normandie,Saint-Sylvain,2976830
FR,Normandie,Saint-Vaast-la-Hougue,2976712
FR,Normandie,Saint-Valery-en-Caux,2976703
FR,Normandie,Saint-Victor-de-Chretienville,2976662
FR,Normandie,Saint-Victor-l'Abbaye,2976654
FR,Normandie,Saint-Vigor-le-Grand,2976637
FR,Normandie,Saint-Wandrille-Rancon,2976558
FR,Normandie,Sainte-Adresse,2980795
FR,Normandie,Sainte-Anne,0
FR,Normandie,Sainte-Colombe-la-Commanderie,2980675
FR,Normandie,Sainte-Gauburge-Sainte-Colombe,2980581
FR,Normandie,Sainte-Marguerite-sur-Duclair,2980457
FR,Normandie,Sainte-Marie-des-Champs,2980427
FR,Normandie,Sainte-Mere-Eglise,2980397
FR,Normandie,Sannerville,2976182
FR,Normandie,Sartilly,2975924
FR,Normandie,Sassetot-le-Mauconduit,2975905
FR,Normandie,Saumont-la-Poterie,2975761
FR,Normandie,Sees,2975340
FR,Normandie,Serqueux,2974868
FR,Normandie,Serquigny,2974867
FR,Normandie,Sierville,2974603
FR,Normandie,Sottevast,2974155
FR,Normandie,Sotteville-les-Rouen,2974153
FR,Normandie,Sourdeval,2973949
FR,Normandie,Surtainville,2973655
FR,Normandie,Tesse-la-Madeleine,2973064
FR,Normandie,Tessy-sur-Vire,2973058
FR,Normandie,Thaon,2973009
FR,Normandie,Thiberville,2972882
FR,Normandie,Thietreville,2972847
FR,Normandie,Thury-Harcourt,2972640
FR,Normandie,Tillieres-sur-Avre,2972583
FR,Normandie,Tinchebray,2972555
FR,Normandie,Tollevast,2972494
FR,Normandie,Torcy-le-Petit,2972437
FR,Normandie,Torigni-sur-Vire,2972427
FR,Normandie,Totes,2972382
FR,Normandie,Touques,2972307
FR,Normandie,Tourlaville,2972270
FR,Normandie,Tourouvre,2972201
FR,Normandie,Tourville-la-Riviere,2972163
FR,Normandie,Tourville-sur-Arques,2972161
FR,Normandie,Tourville-sur-Odon,2972160
FR,Normandie,Toutainville,2972142
FR,Normandie,Troarn,2971641
FR,Normandie,Trouville-sur-Mer,2971555
FR,Normandie,Trun,2971521
FR,Normandie,Turretot,2971446
FR,Normandie,Urville-Nacqueville,2971321
FR,Normandie,Val-de-Reuil,6619659
FR,Normandie,Val-de-Saane,3037614
FR,Normandie,Valframbert,2971000
FR,Normandie,Valliquerville,2970901
FR,Normandie,Valognes,2970860
FR,Normandie,Varengeville-sur-Mer,2970725
FR,Normandie,Vassy,2970610
FR,Normandie,Vaudry,2970495
FR,Normandie,Ver-sur-Mer,2969657
FR,Normandie,Verneuil-sur-Avre,2969799
FR,Normandie,Vernon,2969766
FR,Normandie,Verson,2969665
FR,Normandie,Veules-les-Roses,2969535
FR,Normandie,Vieux-Manoir,2969198
FR,Normandie,Villedieu-les-Poeles,2968801
FR,Normandie,Villers-Bocage,2968419
FR,Normandie,Villers-Ecalles,2968401
FR,Normandie,Villers-sur-Mer,2968325
FR,Normandie,Villerville,2968315
FR,Normandie,Vimoutiers,2968072
FR,Normandie,Vire,2967972
FR,Normandie,Yainville,2967256
FR,Normandie,Yebleron,2967251
FR,Normandie,Yerville,2967242
FR,Normandie,Ymare,2967230
FR,Normandie,Yport,2967217
FR,Normandie,Yvetot,2967189
FR,Nouvelle-Aquitaine,Abzac,3038730
FR,Nouvelle-Aquitaine,Agen,3038634
FR,Nouvelle-Aquitaine,Agonac,3038591
FR,Nouvelle-Aquitaine,Ahun,3038562
FR,Nouvelle-Aquitaine,Aiffres,3038555
FR,Nouvelle-Aquitaine,Aigre,3038524
FR,Nouvelle-Aquitaine,Aigrefeuille-d'Aunis,3038521
FR,Nouvelle-Aquitaine,Aiguillon,3038466
FR,Nouvelle-Aquitaine,Aire-sur-l'Adour,3038394
FR,Nouvelle-Aquitaine,Airvault,3038384
FR,Nouvelle-Aquitaine,Ajain,3038328
FR,Nouvelle-Aquitaine,Allassac,3038160
FR,Nouvelle-Aquitaine,Allemans-du-Dropt,3038151
FR,Nouvelle-Aquitaine,Allier,0
FR,Nouvelle-Aquitaine,Ambares-et-Lagrave,3037956
FR,Nouvelle-Aquitaine,Ambazac,3037954
FR,Nouvelle-Aquitaine,Ambes,3037935
FR,Nouvelle-Aquitaine,Amou,3037829
FR,Nouvelle-Aquitaine,Andernos-les-Bains,3037726
FR,Nouvelle-Aquitaine,Andilly,3037715
FR,Nouvelle-Aquitaine,Angeac-Champagne,3037667
FR,Nouvelle-Aquitaine,Anglet,3037612
FR,Nouvelle-Aquitaine,Angouleme,3037598
FR,Nouvelle-Aquitaine,Angoulins,3037596
FR,Nouvelle-Aquitaine,Angresse,3037584
FR,Nouvelle-Aquitaine,Annesse-et-Beaulieu,3037532
FR,Nouvelle-Aquitaine,Antonne-et-Trigonant,3037424
FR,Nouvelle-Aquitaine,Arbonne,3037282
FR,Nouvelle-Aquitaine,Arbus,3037265
FR,Nouvelle-Aquitaine,Arcachon,3037253
FR,Nouvelle-Aquitaine,Arcangues,3037245
FR,Nouvelle-Aquitaine,Ardin,3037123
FR,Nouvelle-Aquitaine,Ares,3037095
FR,Nouvelle-Aquitaine,Arette,3037089
FR,Nouvelle-Aquitaine,Argentat,3037049
FR,Nouvelle-Aquitaine,Argenton-les-Vallees,3037021
FR,Nouvelle-Aquitaine,Arnac-Pompadour,3036878
FR,Nouvelle-Aquitaine,Arnac-la-Poste,3036879
FR,Nouvelle-Aquitaine,Ars,3036728
FR,Nouvelle-Aquitaine,Ars-en-Re,3036719
FR,Nouvelle-Aquitaine,Arsac,3036724
FR,Nouvelle-Aquitaine,Arthez-de-Bearn,3036684
FR,Nouvelle-Aquitaine,Artix,3036646
FR,Nouvelle-Aquitaine,Arudy,3036633
FR,Nouvelle-Aquitaine,Arvert,3036628
FR,Nouvelle-Aquitaine,Arveyres,3036625
FR,Nouvelle-Aquitaine,Ascain,3036596
FR,Nouvelle-Aquitaine,Asson,3036502
FR,Nouvelle-Aquitaine,Astaffort,3036495
FR,Nouvelle-Aquitaine,Atur,3036436
FR,Nouvelle-Aquitaine,Aubagnan,3036434
FR,Nouvelle-Aquitaine,Aubeterre-sur-Dronne,3036378
FR,Nouvelle-Aquitaine,Aubusson,3036295
FR,Nouvelle-Aquitaine,Audenge,3036256
FR,Nouvelle-Aquitaine,Auge,7729941
FR,Nouvelle-Aquitaine,Auge-Saint-Medard,3036214
FR,Nouvelle-Aquitaine,Aulnay,3036153
FR,Nouvelle-Aquitaine,Aussevielle,3035992
FR,Nouvelle-Aquitaine,Auzances,3035816
FR,Nouvelle-Aquitaine,Availles-Limouzine,3035776
FR,Nouvelle-Aquitaine,Avensan,3035727
FR,Nouvelle-Aquitaine,Ayguemorte-les-Graves,3035577
FR,Nouvelle-Aquitaine,Ayron,3035566
FR,Nouvelle-Aquitaine,Aytre,3035560
FR,Nouvelle-Aquitaine,Azay-le-Brule,3035550
FR,Nouvelle-Aquitaine,Baignes-Sainte-Radegonde,3035376
FR,Nouvelle-Aquitaine,Balzac,3035181
FR,Nouvelle-Aquitaine,Banize,3035142
FR,Nouvelle-Aquitaine,Banos,3035114
FR,Nouvelle-Aquitaine,Bar,0
FR,Nouvelle-Aquitaine,Barbaste,3035049
FR,Nouvelle-Aquitaine,Barbezieux-Saint-Hilaire,3035016
FR,Nouvelle-Aquitaine,Bardos,3034964
FR,Nouvelle-Aquitaine,Barsac,3034807
FR,Nouvelle-Aquitaine,Bassillac,3034665
FR,Nouvelle-Aquitaine,Bassussarry,3034649
FR,Nouvelle-Aquitaine,Bayonne,3034475
FR,Nouvelle-Aquitaine,Bazas,3034458
FR,Nouvelle-Aquitaine,Beaulieu-sur-Dordogne,3034241
FR,Nouvelle-Aquitaine,Beaumont-du-Perigord,3034168
FR,Nouvelle-Aquitaine,Beaupuy,3034107
FR,Nouvelle-Aquitaine,Beautiran,3034024
FR,Nouvelle-Aquitaine,Beauvoir-sur-Niort,3033967
FR,Nouvelle-Aquitaine,Begadan,3033886
FR,Nouvelle-Aquitaine,Begles,3033881
FR,Nouvelle-Aquitaine,Belin-Beliet,3033773
FR,Nouvelle-Aquitaine,Bellac,3033766
FR,Nouvelle-Aquitaine,Belves,3033546
FR,Nouvelle-Aquitaine,Benejacq,3033504
FR,Nouvelle-Aquitaine,Benesse-Maremne,3033500
FR,Nouvelle-Aquitaine,Benevent-l'Abbaye,0
FR,Nouvelle-Aquitaine,Benquet,3033453
FR,Nouvelle-Aquitaine,Bergerac,3033391
FR,Nouvelle-Aquitaine,Berneuil,3033292
FR,Nouvelle-Aquitaine,Bernos-Beaulac,3033264
FR,Nouvelle-Aquitaine,Berson,3033220
FR,Nouvelle-Aquitaine,Bessines,3033053
FR,Nouvelle-Aquitaine,Bessines-sur-Gartempe,3033052
FR,Nouvelle-Aquitaine,Beychac-et-Caillau,3032880
FR,Nouvelle-Aquitaine,Biard,3032802
FR,Nouvelle-Aquitaine,Biarritz,3032797
FR,Nouvelle-Aquitaine,Bias,3032792
FR,Nouvelle-Aquitaine,Bidache,3032771
FR,Nouvelle-Aquitaine,Bidart,3032767
FR,Nouvelle-Aquitaine,Biganos,3032688
FR,Nouvelle-Aquitaine,Bignoux,3032678
FR,Nouvelle-Aquitaine,Billere,3032639
FR,Nouvelle-Aquitaine,Biriatou,0
FR,Nouvelle-Aquitaine,Biron,3032563
FR,Nouvelle-Aquitaine,Biscarrosse,3032556
FR,Nouvelle-Aquitaine,Bizanos,3032496
FR,Nouvelle-Aquitaine,Blanquefort,3032340
FR,Nouvelle-Aquitaine,Blanzac-Porcheresse,3032336
